lat,lon,violation_count,peak_hour_share,near_junction,top_violation,score_density,score_peak,score_junction,congestion_impact_score,priority_rank
12.906,77.63,124,0.3548387096774194,0.0,WRONG PARKING,0.08073654390929126,0.35483870932258066,0.0,0.11133601381916178,789
13.064,77.587,33,0.5151515151515151,0.0,WRONG PARKING,0.016288951841348237,0.5151515146363636,0.0,0.11117477884794684,790
12.964,77.555,49,0.4489795918367347,0.02040816326530612,NO PARKING,0.02762039660054701,0.44897959138775506,0.020408163244897956,0.1097285655512939,791
13.121,77.619,11,0.5454545454545454,0.0,WRONG PARKING,0.0007082152974499234,0.5454545449090908,0.0,0.10944501663054312,792
12.99,77.602,11,0.5454545454545454,0.0,NO PARKING,0.0007082152974499234,0.5454545449090908,0.0,0.10944501663054312,793
12.9,77.586,25,0.52,0.0,NO PARKING,0.01062322946174885,0.51999999948,0.0,0.10931161462687443,794
12.937,77.702,23,0.5217391304347826,0.0,WRONG PARKING,0.009206798866849004,0.5217391299130434,0.0,0.10895122541603318,795
13.063,77.59100000000001,21,0.5238095238095238,0.0,WRONG PARKING,0.007790368271949157,0.5238095232857143,0.0,0.10865708879311743,796
13.093,77.59400000000001,34,0.5,0.0,WRONG PARKING,0.01699716713879816,0.49999999949999996,0.0,0.10849858346939908,797
12.973,77.711,15,0.5333333333333333,0.0,WRONG PARKING,0.0035410764872496167,0.5333333328,0.0,0.1084372048036248,798
13.064,77.59,15,0.5333333333333333,0.0,WRONG PARKING,0.0035410764872496167,0.5333333328,0.0,0.1084372048036248,799
13.005,77.685,207,0.18840579710144928,0.0,WRONG PARKING,0.1395184135976349,0.18840579691304346,0.0,0.10744036618142613,800
13.008000000000001,77.693,30,0.5,0.0,WRONG PARKING,0.014164305948998467,0.49999999949999996,0.0,0.10708215287449924,801
12.958,77.519,98,0.37755102040816324,0.0,NO PARKING,0.06232294617559326,0.3775510200306122,0.0,0.10667167709391907,802
13.187,77.68,191,0.19895287958115182,0.0,NO PARKING,0.12818696883843614,0.1989528793821989,0.0,0.10388406029565786,803
12.969,77.649,20,0.5,0.0,NO PARKING,0.0070821529744992335,0.49999999949999996,0.0,0.10354107638724962,804
12.913,77.626,29,0.4827586206896552,0.0,WRONG PARKING,0.013456090651548545,0.4827586202068965,0.0,0.10327976936715358,805
13.186,77.68,155,0.25806451612903225,0.0,NO PARKING,0.10269121813023889,0.25806451587096774,0.0,0.10295851223931299,806
12.876,77.647,16,0.5,0.0,WRONG PARKING,0.00424929178469954,0.49999999949999996,0.0,0.10212464579234977,807
12.88,77.645,16,0.5,0.0,WRONG PARKING,0.00424929178469954,0.49999999949999996,0.0,0.10212464579234977,808
12.887,77.641,25,0.48,0.0,WRONG PARKING,0.01062322946174885,0.47999999951999994,0.0,0.10131161463487441,809
12.981,77.641,12,0.5,0.0,WRONG PARKING,0.0014164305948998468,0.49999999949999996,0.0,0.10070821519744992,810
12.97,77.643,12,0.5,0.0,WRONG PARKING,0.0014164305948998468,0.49999999949999996,0.0,0.10070821519744992,811
13.121,77.631,12,0.5,0.0,NO PARKING,0.0014164305948998468,0.49999999949999996,0.0,0.10070821519744992,812
12.936,77.69200000000001,156,0.24358974358974358,0.0,WRONG PARKING,0.10339943342768881,0.24358974334615383,0.0,0.10041766538307517,813
13.046000000000001,77.522,10,0.5,0.0,NO PARKING,0.0,0.49999999949999996,0.0,0.0999999999,814
13.034,77.534,10,0.5,0.0,WRONG PARKING,0.0,0.49999999949999996,0.0,0.0999999999,815
13.033,77.534,10,0.5,0.0,WRONG PARKING,0.0,0.49999999949999996,0.0,0.0999999999,816
12.921000000000001,77.667,10,0.5,0.0,WRONG PARKING,0.0,0.49999999949999996,0.0,0.0999999999,817
13.026,77.721,10,0.5,0.0,NO PARKING,0.0,0.49999999949999996,0.0,0.0999999999,818
13.0,77.611,233,0.10300429184549356,0.0,NO PARKING,0.15793201133133292,0.10300429174248926,0.0,0.09956686401416431,819
12.912,77.635,52,0.4230769230769231,0.0,NO PARKING,0.02974504249289678,0.4230769226538461,0.0,0.09948790577721761,820
12.961,77.512,210,0.14285714285714285,0.0,NO PARKING,0.14164305948998468,0.1428571427142857,0.0,0.09939295828784948,821
12.971,77.712,62,0.4032258064516129,0.0,NO PARKING,0.03682719546739602,0.40322580604838704,0.0,0.09905875894337542,822
13.0,77.675,36,0.4444444444444444,0.0,NO PARKING,0.01841359773369801,0.44444444399999994,0.0,0.09809568766684901,823
12.996,77.613,94,0.3404255319148936,0.0,NO PARKING,0.05949008498579356,0.34042553157446803,0.0,0.09783014880779038,824
13.019,77.592,31,0.45161290322580644,0.0,WRONG PARKING,0.01487252124644839,0.4516129027741935,0.0,0.09775884117806291,825
13.007,77.571,249,0.0642570281124498,0.0,WRONG PARKING,0.16926345609053167,0.06425702804819276,0.0,0.0974831336549044,826
13.006,77.571,263,0.03802281368821293,0.0,WRONG PARKING,0.1791784702548306,0.03802281365019011,0.0,0.09719379785745333,827
12.936,77.693,62,0.3870967741935484,0.0,NO PARKING,0.03682719546739602,0.3870967738064516,0.0,0.09583295249498833,828
12.926,77.677,88,0.3409090909090909,0.0,WRONG PARKING,0.05524079320109402,0.34090909056818175,0.0,0.09580221471418336,829
12.998000000000001,77.61,22,0.45454545454545453,0.0,NO PARKING,0.00849858356939908,0.454545454090909,0.0,0.09515838260288136,830
13.036,77.589,180,0.17222222222222222,0.0,NO PARKING,0.12039660056648697,0.17222222204999998,0.0,0.09464274469324349,831
12.912,77.638,159,0.20754716981132076,0.0,NO PARKING,0.10552407932003859,0.2075471696037736,0.0,0.094271473580774,832
13.184000000000001,77.679,38,0.42105263157894735,0.0,NO PARKING,0.019830028328597853,0.42105263115789465,0.0,0.09412554039587785,833
12.842,77.644,64,0.375,0.0,NO PARKING,0.03824362606229586,0.37499999962499997,0.0,0.09412181295614792,834
12.974,77.608,68,0.36764705882352944,0.0,WRONG PARKING,0.041076487252095555,0.36764705845588236,0.0,0.09406765531722426,835
12.952,77.7,87,0.3333333333333333,0.0,WRONG PARKING,0.054532577903644096,0.33333333299999995,0.0,0.09393295555182204,836
12.925,77.69500000000001,20,0.45,0.0,WRONG PARKING,0.0070821529744992335,0.44999999955,0.0,0.09354107639724962,837
13.064,77.589,13,0.46153846153846156,0.0,WRONG PARKING,0.00212464589234977,0.4615384610769231,0.0,0.0933700151615595,838
12.956,77.711,13,0.46153846153846156,0.0,WRONG PARKING,0.00212464589234977,0.4615384610769231,0.0,0.0933700151615595,839
13.032,77.56400000000001,13,0.46153846153846156,0.0,WRONG PARKING,0.00212464589234977,0.4615384610769231,0.0,0.0933700151615595,840
12.987,77.52,13,0.46153846153846156,0.0,NO PARKING,0.00212464589234977,0.4615384610769231,0.0,0.0933700151615595,841
12.979000000000001,77.69500000000001,127,0.2440944881889764,0.0,NO PARKING,0.08286118980164103,0.2440944879448819,0.0,0.0902494924897969,842
12.9,77.675,70,0.34285714285714286,0.0,NO PARKING,0.0424929178469954,0.3428571425142857,0.0,0.08981788742635484,843
12.819,77.68900000000001,21,0.42857142857142855,0.0,WRONG PARKING,0.007790368271949157,0.4285714281428571,0.0,0.089609469764546,844
13.012,77.553,222,0.07207207207207207,0.0,WRONG PARKING,0.15014164305938377,0.07207207199999999,0.0,0.08948523592969188,845
13.029,77.54,44,0.38636363636363635,0.0,NO PARKING,0.024079320113297394,0.3863636359772727,0.0,0.08931238725210323,846
12.958,77.668,32,0.40625,0.0,WRONG PARKING,0.015580736543898315,0.40624999959374997,0.0,0.08904036819069916,847
12.901,77.676,41,0.3902439024390244,0.0,NO PARKING,0.021954674220947625,0.39024390204878046,0.0,0.08902611752022992,848
12.989,77.599,185,0.13513513513513514,0.0,WRONG PARKING,0.1239376770537366,0.135135135,0.0,0.08899586552686829,849
12.957,77.70100000000001,131,0.22900763358778625,0.0,WRONG PARKING,0.08569405099144073,0.2290076333587786,0.0,0.08864855216747608,850
13.057,77.548,24,0.4166666666666667,0.0,NO PARKING,0.009915014164298927,0.41666666625,0.0,0.08829084033214947,851
13.083,77.638,19,0.42105263157894735,0.0,WRONG PARKING,0.00637393767704931,0.42105263115789465,0.0,0.08739749507010358,852
13.0,77.676,119,0.24369747899159663,0.0,WRONG PARKING,0.07719546742204164,0.24369747874789913,0.0,0.08733722946060066,853
13.121,77.617,14,0.42857142857142855,0.0,WRONG PARKING,0.0028328611897996936,0.4285714281428571,0.0,0.08713071622347127,854
12.991,77.601,14,0.42857142857142855,0.0,NO PARKING,0.0028328611897996936,0.4285714281428571,0.0,0.08713071622347127,855
12.971,77.615,14,0.0,0.2857142857142857,WRONG PARKING,0.0028328611897996936,0.0,0.2857142854285714,0.08713071622347127,856
12.902000000000001,77.59400000000001,13,0.3076923076923077,0.07692307692307693,NO PARKING,0.00212464589234977,0.3076923073846154,0.07692307684615385,0.08567770747694411,857
12.959,77.646,125,0.224,0.0,NO PARKING,0.08144475920674119,0.223999999776,0.0,0.08552237955857059,858
12.971,77.607,48,0.3541666666666667,0.0,NO PARKING,0.02691218130309709,0.3541666663125,0.0,0.08428942391404855,859
12.945,77.586,12,0.4166666666666667,0.0,WRONG PARKING,0.0014164305948998468,0.41666666625,0.0,0.08404154854744993,860
12.912,77.634,76,0.3026315789473684,0.0,WRONG PARKING,0.04674220963169494,0.30263157864473683,0.0,0.08389742054479485,861
12.98,77.614,246,0.0,0.0,NO PARKING,0.16713881019818191,0.0,0.0,0.08356940509909096,862
12.950000000000001,77.7,77,0.2987012987012987,0.0,PARKING IN A MAIN ROAD,0.04745042492914486,0.29870129840259735,0.0,0.0834654721450919,863
12.928,77.68,103,0.2524271844660194,0.0,NO PARKING,0.06586402266284287,0.2524271842135922,0.0,0.08341744817413987,864
12.995000000000001,77.614,84,0.2857142857142857,0.0,NO PARKING,0.05240793201129433,0.2857142854285714,0.0,0.08334682309136146,865
12.987,77.574,106,0.24528301886792453,0.0,NO PARKING,0.06798866855519264,0.24528301862264149,0.0,0.08305093800212462,866
12.937,77.703,23,0.391304347826087,0.0,WRONG PARKING,0.009206798866849004,0.3913043474347826,0.0,0.08286426892038103,867
12.89,77.64,23,0.391304347826087,0.0,WRONG PARKING,0.009206798866849004,0.3913043474347826,0.0,0.08286426892038103,868
12.997,77.67,42,0.35714285714285715,0.0,WRONG PARKING,0.02266288951839755,0.3571428567857143,0.0,0.08276001611634162,869
13.018,77.559,39,0.358974358974359,0.0,NO PARKING,0.020538243626047777,0.35897435861538457,0.0,0.0820639935361008,870
13.061,77.587,15,0.4,0.0,WRONG PARKING,0.0035410764872496167,0.3999999996,0.0,0.08177053816362481,871
13.009,77.696,59,0.3220338983050847,0.0,WRONG PARKING,0.034702549575046246,0.3220338979830508,0.0,0.08175805438413328,872
13.0,77.571,228,0.021929824561403508,0.0,NO PARKING,0.15439093484408328,0.02192982453947368,0.0,0.08158143232993638,873
12.933,77.631,36,0.3611111111111111,0.0,NO PARKING,0.01841359773369801,0.36111111074999996,0.0,0.08142902101684901,874
13.017,77.531,65,0.3076923076923077,0.0,WRONG PARKING,0.03895184135974578,0.3076923073846154,0.0,0.08101438215679597,875
13.062,77.587,18,0.3888888888888889,0.0,WRONG PARKING,0.005665722379599387,0.3888888885,0.0,0.08061063888979969,876
12.928,77.681,56,0.32142857142857145,0.0,WRONG PARKING,0.032577903682696474,0.32142857110714285,0.0,0.08057466606277681,877
12.927,77.609,30,0.36666666666666664,0.0,WRONG PARKING,0.014164305948998467,0.36666666629999994,0.0,0.08041548623449923,878
13.144,77.618,30,0.36666666666666664,0.0,NO PARKING,0.014164305948998467,0.36666666629999994,0.0,0.08041548623449923,879
13.031,77.536,98,0.24489795918367346,0.0,WRONG PARKING,0.06232294617559326,0.24489795893877547,0.0,0.08014106487555173,880
13.122,77.611,21,0.38095238095238093,0.0,WRONG PARKING,0.007790368271949157,0.3809523805714285,0.0,0.08008566025026027,881
13.016,77.544,10,0.4,0.0,WRONG PARKING,0.0,0.3999999996,0.0,0.07999999992000001,882
12.842,77.646,201,0.05970149253731343,0.0,WRONG PARKING,0.13526912181293535,0.05970149247761193,0.0,0.07957485940199006,883
12.974,77.623,140,0.16428571428571428,0.0,NO PARKING,0.09206798866849003,0.16428571412142856,0.0,0.07889113715853073,884
12.994,77.663,85,0.25882352941176473,0.0,WRONG PARKING,0.053116147308744255,0.25882352915294116,0.0,0.07832277948496036,885
12.968,77.651,13,0.38461538461538464,0.0,NO PARKING,0.00212464589234977,0.38461538423076924,0.0,0.07798539979232873,886
13.011000000000001,77.69800000000001,28,0.35714285714285715,0.0,WRONG PARKING,0.01274787535409862,0.3571428567857143,0.0,0.07780250903419217,887
13.05,77.526,79,0.26582278481012656,0.0,WRONG PARKING,0.04886685552404471,0.26582278454430375,0.0,0.07759798467088311,888
12.971,77.618,51,0.3137254901960784,0.0,WRONG PARKING,0.029036827195446858,0.31372548988235294,0.0,0.07726351157419402,889
13.012,77.552,203,0.04433497536945813,0.0,WRONG PARKING,0.1366855524078352,0.04433497532512315,0.0,0.07720977126894223,890
12.882,77.596,16,0.375,0.0,WRONG PARKING,0.00424929178469954,0.37499999962499997,0.0,0.07712464581734976,891
12.999,77.688,16,0.375,0.0,NO PARKING,0.00424929178469954,0.37499999962499997,0.0,0.07712464581734976,892
12.993,77.662,73,0.273972602739726,0.0,NO PARKING,0.044617563739345174,0.2739726024657534,0.0,0.07710330236282327,893
12.906,77.629,22,0.36363636363636365,0.0,WRONG PARKING,0.00849858356939908,0.36363636327272725,0.0,0.076976564439245,894
13.025,77.593,19,0.3684210526315789,0.0,NO PARKING,0.00637393767704931,0.36842105226315786,0.0,0.07687117929115622,895
13.051,77.526,19,0.3684210526315789,0.0,NO PARKING,0.00637393767704931,0.36842105226315786,0.0,0.07687117929115622,896
12.926,77.676,95,0.23157894736842105,0.0,WRONG PARKING,0.06019830028324349,0.23157894713684207,0.0,0.07641493956899016,897
13.040000000000001,77.519,57,0.2982456140350877,0.0,NO PARKING,0.0332861189801464,0.29824561373684205,0.0,0.07629218223744161,898
13.068,77.593,29,0.3448275862068966,0.0,WRONG PARKING,0.013456090651548545,0.34482758586206896,0.0,0.07569356249818807,899
13.011000000000001,77.555,218,0.009174311926605505,0.0,WRONG PARKING,0.14730878186958407,0.009174311917431193,0.0,0.07548925331827827,900
12.998000000000001,77.58200000000001,26,0.34615384615384615,0.0,NO PARKING,0.011331444759198775,0.34615384580769226,0.0,0.07489649154113785,901
13.006,77.593,23,0.34782608695652173,0.0,NO PARKING,0.009206798866849004,0.34782608660869563,0.0,0.07416861675516363,902
12.979000000000001,77.694,23,0.34782608695652173,0.0,NO PARKING,0.009206798866849004,0.34782608660869563,0.0,0.07416861675516363,903
12.996,77.563,202,0.0297029702970297,0.0,NO PARKING,0.1359773371103853,0.02970297026732673,0.0,0.073929262608658,904
12.958,77.70100000000001,202,0.0297029702970297,0.0,NO PARKING,0.1359773371103853,0.02970297026732673,0.0,0.073929262608658,905
12.987,77.519,84,0.23809523809523808,0.0,NO PARKING,0.05240793201129433,0.23809523785714282,0.0,0.07382301357707574,906
12.93,77.685,210,0.014285714285714285,0.0,NO PARKING,0.14164305948998468,0.01428571427142857,0.0,0.07367867259927806,907
12.986,77.575,46,0.30434782608695654,0.0,NO PARKING,0.02549575070819724,0.3043478257826087,0.0,0.07361744051062037,908
12.997,77.669,56,0.2857142857142857,0.0,WRONG PARKING,0.032577903682696474,0.2857142854285714,0.0,0.07343180892706253,909
13.008000000000001,77.69200000000001,11,0.36363636363636365,0.0,WRONG PARKING,0.0007082152974499234,0.36363636327272725,0.0,0.07308138030327041,910
12.924,77.609,11,0.36363636363636365,0.0,PARKING IN A MAIN ROAD,0.0007082152974499234,0.36363636327272725,0.0,0.07308138030327041,911
12.892,77.639,11,0.36363636363636365,0.0,WRONG PARKING,0.0007082152974499234,0.36363636327272725,0.0,0.07308138030327041,912
13.034,77.624,17,0.35294117647058826,0.0,NO PARKING,0.004957507082149463,0.352941176117647,0.0,0.07306698876460413,913
12.964,77.718,199,0.03015075376884422,0.0,WRONG PARKING,0.13385269121803553,0.030150753738693463,0.0,0.07295649635675645,914
12.903,77.70400000000001,14,0.35714285714285715,0.0,WRONG PARKING,0.0028328611897996936,0.3571428567857143,0.0,0.0728450019520427,915
13.006,77.527,14,0.35714285714285715,0.0,NO PARKING,0.0028328611897996936,0.3571428567857143,0.0,0.0728450019520427,916
12.927,77.681,14,0.35714285714285715,0.0,WRONG PARKING,0.0028328611897996936,0.3571428567857143,0.0,0.0728450019520427,917
12.996,77.612,14,0.35714285714285715,0.0,NO PARKING,0.0028328611897996936,0.3571428567857143,0.0,0.0728450019520427,918
13.183,77.68,52,0.28846153846153844,0.0,NO PARKING,0.02974504249289678,0.28846153817307685,0.0,0.07256482888106376,919
12.899000000000001,77.675,92,0.21739130434782608,0.0,NO PARKING,0.058073654390893716,0.21739130413043475,0.0,0.07251508802153381,920
12.952,77.717,39,0.3076923076923077,0.0,WRONG PARKING,0.020538243626047777,0.3076923073846154,0.0,0.07180758328994696,921
13.001,77.612,35,0.3142857142857143,0.0,WRONG PARKING,0.017705382436248085,0.3142857139714285,0.0,0.07170983401240975,922
12.975,77.711,24,0.3333333333333333,0.0,WRONG PARKING,0.009915014164298927,0.33333333299999995,0.0,0.07162417368214946,923
12.841000000000001,77.676,24,0.3333333333333333,0.0,NO PARKING,0.009915014164298927,0.33333333299999995,0.0,0.07162417368214946,924
12.912,77.633,67,0.2537313432835821,0.0,WRONG PARKING,0.04036827195464563,0.25373134302985073,0.0,0.07093040458329296,925
12.997,77.614,21,0.3333333333333333,0.0,NO PARKING,0.007790368271949157,0.33333333299999995,0.0,0.07056185073597457,926
12.974,77.509,32,0.3125,0.0,NO PARKING,0.015580736543898315,0.3124999996875,0.0,0.07029036820944916,927
12.97,77.546,18,0.0,0.2222222222222222,NO PARKING,0.005665722379599387,0.0,0.22222222199999997,0.06949952778979969,928
13.028,77.543,18,0.3333333333333333,0.0,NO PARKING,0.005665722379599387,0.33333333299999995,0.0,0.06949952778979969,929
12.917,77.638,18,0.3333333333333333,0.0,NO PARKING,0.005665722379599387,0.33333333299999995,0.0,0.06949952778979969,930
12.84,77.677,25,0.32,0.0,NO PARKING,0.01062322946174885,0.31999999968,0.0,0.06931161466687442,931
13.014000000000001,77.491,15,0.3333333333333333,0.0,WRONG PARKING,0.0035410764872496167,0.33333333299999995,0.0,0.0684372048436248,932
13.037,77.626,15,0.3333333333333333,0.0,NO PARKING,0.0035410764872496167,0.33333333299999995,0.0,0.0684372048436248,933
13.031,77.535,15,0.3333333333333333,0.0,WRONG PARKING,0.0035410764872496167,0.33333333299999995,0.0,0.0684372048436248,934
12.921000000000001,77.666,15,0.3333333333333333,0.0,WRONG PARKING,0.0035410764872496167,0.33333333299999995,0.0,0.0684372048436248,935
12.939,77.58500000000001,15,0.3333333333333333,0.0,WRONG PARKING,0.0035410764872496167,0.33333333299999995,0.0,0.0684372048436248,936
12.898,77.634,15,0.3333333333333333,0.0,WRONG PARKING,0.0035410764872496167,0.33333333299999995,0.0,0.0684372048436248,937
12.974,77.615,128,0.1328125,0.0,NO PARKING,0.08356940509909096,0.1328124998671875,0.0,0.06834720252298299,938
13.028,77.542,67,0.23880597014925373,0.0,NO PARKING,0.04036827195464563,0.23880596991044772,0.0,0.06794532995941237,939
13.019,77.532,38,0.2894736842105263,0.0,NO PARKING,0.019830028328597853,0.2894736839210526,0.0,0.06780975094850945,940
12.948,77.535,12,0.3333333333333333,0.0,NO PARKING,0.0014164305948998468,0.33333333299999995,0.0,0.06737488189744992,941
13.049,77.543,12,0.3333333333333333,0.0,WRONG PARKING,0.0014164305948998468,0.33333333299999995,0.0,0.06737488189744992,942
13.006,77.528,12,0.3333333333333333,0.0,NO PARKING,0.0014164305948998468,0.33333333299999995,0.0,0.06737488189744992,943
13.027000000000001,77.57900000000001,30,0.3,0.0,WRONG PARKING,0.014164305948998467,0.29999999969999996,0.0,0.06708215291449923,944
13.007,77.57900000000001,30,0.3,0.0,NO PARKING,0.014164305948998467,0.29999999969999996,0.0,0.06708215291449923,945
13.027000000000001,77.578,30,0.3,0.0,WRONG PARKING,0.014164305948998467,0.29999999969999996,0.0,0.06708215291449923,946
13.007,77.527,30,0.3,0.0,NO PARKING,0.014164305948998467,0.29999999969999996,0.0,0.06708215291449923,947
12.957,77.519,39,0.28205128205128205,0.0,NO PARKING,0.020538243626047777,0.2820512817692307,0.0,0.06667937816687003,948
13.01,77.69800000000001,39,0.28205128205128205,0.0,WRONG PARKING,0.020538243626047777,0.2820512817692307,0.0,0.06667937816687003,949
13.047,77.501,86,0.19767441860465115,0.0,WRONG PARKING,0.05382436260619418,0.19767441840697672,0.0,0.06644706498449243,950
13.063,77.593,19,0.3157894736842105,0.0,WRONG PARKING,0.00637393767704931,0.315789473368421,0.0,0.06634486351220885,951
12.948,77.534,19,0.3157894736842105,0.0,NO PARKING,0.00637393767704931,0.315789473368421,0.0,0.06634486351220885,952
12.97,77.71300000000001,19,0.3157894736842105,0.0,WRONG PARKING,0.00637393767704931,0.315789473368421,0.0,0.06634486351220885,953
12.956,77.715,19,0.3157894736842105,0.0,WRONG PARKING,0.00637393767704931,0.315789473368421,0.0,0.06634486351220885,954
12.94,77.69500000000001,178,0.033707865168539325,0.0,PARKING IN A MAIN ROAD,0.11898016997158713,0.033707865134831455,0.0,0.06623165801275985,955
13.063,77.587,35,0.2857142857142857,0.0,WRONG PARKING,0.017705382436248085,0.2857142854285714,0.0,0.06599554830383833,956
13.019,77.558,65,0.23076923076923078,0.0,NO PARKING,0.03895184135974578,0.23076923053846154,0.0,0.0656297667875652,957
13.058,77.592,31,0.2903225806451613,0.0,WRONG PARKING,0.01487252124644839,0.2903225803548387,0.0,0.06550077669419194,958
12.978,77.641,23,0.30434782608695654,0.0,WRONG PARKING,0.009206798866849004,0.3043478257826087,0.0,0.06547296458994625,959
12.932,77.593,23,0.30434782608695654,0.0,WRONG PARKING,0.009206798866849004,0.3043478257826087,0.0,0.06547296458994625,960
13.014000000000001,77.492,23,0.30434782608695654,0.0,WRONG PARKING,0.009206798866849004,0.3043478257826087,0.0,0.06547296458994625,961
12.986,77.605,36,0.2777777777777778,0.0,WRONG PARKING,0.01841359773369801,0.2777777775,0.0,0.064762354366849,962
12.957,77.70400000000001,68,0.22058823529411764,0.0,WRONG PARKING,0.041076487252095555,0.2205882350735294,0.0,0.06465589064075367,963
12.94,77.524,16,0.3125,0.0,WRONG PARKING,0.00424929178469954,0.3124999996875,0.0,0.06462464582984977,964
13.018,77.531,16,0.3125,0.0,WRONG PARKING,0.00424929178469954,0.3124999996875,0.0,0.06462464582984977,965
13.117,77.578,16,0.3125,0.0,NO PARKING,0.00424929178469954,0.3124999996875,0.0,0.06462464582984977,966
12.97,77.647,69,0.21739130434782608,0.0,WRONG PARKING,0.04178470254954548,0.21739130413043475,0.0,0.06437061210085969,967
12.964,77.554,86,0.18604651162790697,0.0,NO PARKING,0.05382436260619418,0.18604651144186043,0.0,0.06412148359146919,968
12.928,77.609,20,0.3,0.0,WRONG PARKING,0.0070821529744992335,0.29999999969999996,0.0,0.06354107642724961,969
12.855,77.665,28,0.2857142857142857,0.0,WRONG PARKING,0.01274787535409862,0.2857142854285714,0.0,0.0635167947627636,970
12.959,77.645,28,0.2857142857142857,0.0,NO PARKING,0.01274787535409862,0.2857142854285714,0.0,0.0635167947627636,971
12.988,77.602,13,0.3076923076923077,0.0,WRONG PARKING,0.00212464589234977,0.3076923073846154,0.0,0.06260078442309797,972
12.951,77.522,13,0.3076923076923077,0.0,NO PARKING,0.00212464589234977,0.3076923073846154,0.0,0.06260078442309797,973
13.015,77.555,65,0.2153846153846154,0.0,NO PARKING,0.03895184135974578,0.21538461516923077,0.0,0.06255284371371905,974
12.907,77.629,50,0.24,0.0,WRONG PARKING,0.028328611897996934,0.23999999975999997,0.0,0.06216430590099846,975
12.96,77.649,165,0.03636363636363636,0.0,NO PARKING,0.10977337110473812,0.03636363632727272,0.0,0.062159412817823605,976
13.013,77.554,119,0.11764705882352941,0.0,WRONG PARKING,0.07719546742204164,0.11764705870588234,0.0,0.06212714545219729,977
13.049,77.593,67,0.208955223880597,0.0,NO PARKING,0.04036827195464563,0.20895522367164177,0.0,0.06197518071165117,978
12.907,77.633,29,0.27586206896551724,0.0,WRONG PARKING,0.013456090651548545,0.2758620686896551,0.0,0.061900459063705296,979
12.976,77.557,15,0.2,0.06666666666666667,NO PARKING,0.0035410764872496167,0.1999999998,0.0666666666,0.06177053818362481,980
12.995000000000001,77.667,25,0.28,0.0,WRONG PARKING,0.01062322946174885,0.27999999972,0.0,0.06131161467487443,981
12.972,77.607,25,0.28,0.0,NO PARKING,0.01062322946174885,0.27999999972,0.0,0.06131161467487443,982
12.886000000000001,77.641,17,0.29411764705882354,0.0,WRONG PARKING,0.004957507082149463,0.29411764676470586,0.0,0.06130228289401591,983
12.938,77.58500000000001,45,0.24444444444444444,0.0,NO PARKING,0.024787535410747318,0.24444444419999997,0.0,0.061282656545373654,984
12.9,77.676,21,0.2857142857142857,0.0,NO PARKING,0.007790368271949157,0.2857142854285714,0.0,0.06103804122168887,985
12.973,77.616,110,0.12727272727272726,0.0,NO PARKING,0.07082152974499234,0.1272727271454545,0.0,0.060865310301587074,986
12.937,77.627,40,0.25,0.0,WRONG PARKING,0.0212464589234977,0.24999999974999998,0.0,0.06062322941174885,987
12.937,77.693,54,0.2222222222222222,0.0,NO PARKING,0.03116147308779663,0.22222222199999997,0.0,0.06002518094389831,988
12.97,77.642,10,0.3,0.0,NO PARKING,0.0,0.29999999969999996,0.0,0.05999999993999999,989
13.002,77.595,10,0.3,0.0,WRONG PARKING,0.0,0.29999999969999996,0.0,0.05999999993999999,990
12.943,77.747,10,0.3,0.0,WRONG PARKING,0.0,0.29999999969999996,0.0,0.05999999993999999,991
13.017,77.59100000000001,10,0.3,0.0,WRONG PARKING,0.0,0.29999999969999996,0.0,0.05999999993999999,992
12.913,77.679,10,0.3,0.0,WRONG PARKING,0.0,0.29999999969999996,0.0,0.05999999993999999,993
13.026,77.544,10,0.3,0.0,NO PARKING,0.0,0.29999999969999996,0.0,0.05999999993999999,994
12.994,77.568,10,0.3,0.0,NO PARKING,0.0,0.29999999969999996,0.0,0.05999999993999999,995
12.952,77.718,10,0.3,0.0,WRONG PARKING,0.0,0.29999999969999996,0.0,0.05999999993999999,996
12.999,77.571,157,0.03821656050955414,0.0,WRONG PARKING,0.10410764872513874,0.03821656047133758,0.0,0.059697136456836886,997
12.974,77.624,55,0.21818181818181817,0.0,NO PARKING,0.03186968838524655,0.21818181796363634,0.0,0.05957120778535054,998
13.027000000000001,77.58,26,0.2692307692307692,0.0,WRONG PARKING,0.011331444759198775,0.2692307689615384,0.0,0.05951187617190707,999
12.935,77.691,48,0.22916666666666666,0.0,NO PARKING,0.02691218130309709,0.22916666643749997,0.0,0.05928942393904854,1000
12.978,77.639,56,0.21428571428571427,0.0,NO PARKING,0.032577903682696474,0.21428571407142855,0.0,0.059146094655633946,1001
13.049,77.497,22,0.2727272727272727,0.0,WRONG PARKING,0.00849858356939908,0.2727272724545454,0.0,0.05879474627560863,1002
12.904,77.676,14,0.2857142857142857,0.0,NO PARKING,0.0028328611897996936,0.2857142854285714,0.0,0.058559287680614136,1003
12.99,77.504,14,0.2857142857142857,0.0,WRONG PARKING,0.0028328611897996936,0.2857142854285714,0.0,0.058559287680614136,1004
13.183,77.679,14,0.2857142857142857,0.0,NO PARKING,0.0028328611897996936,0.2857142854285714,0.0,0.058559287680614136,1005
13.013,77.626,14,0.2857142857142857,0.0,NO PARKING,0.0028328611897996936,0.2857142854285714,0.0,0.058559287680614136,1006
